comment,comment_type
"takes place most years in Pilton, near Shepton Mallet",2
taking care of the household,2
taking on $12 billion of Disney's debt,2
Taksim Square,2
Taksim Square.,2
Taleex,2
Tales from the Crypt,2
talking monetary policy with the market,2
Tallahassee is the state capital,2
taller,2
tallero,2
tallest structure in Texas,2
Tallinn,2
Talmud,2
Talmudic,2
Talmudical colleges,2
Tamar,2
Tamar Bridge,2
Tamar Valley,2
Tamara de Lempicka,2
TAMARI OSTIA,2
tamarind,2
Tamarside,2
Tammany Hall,2
Tampa Bay,2
Tamyra Gray,2
Tan Zhenlin,2
Tanaka Business School,2
Tanakh,2
Tandem repeats,2
tandem repeats and interspersed repeats,2
tangible,2
Tangier,2
Tangier.,2
Tangshan earthquake,2
Tangshan Hot Spring,2
Tangut script,2
tanks,2
Tantric,2
Taoiseach,2
Taongi,2
túshūguǎn,2
tape recorder,2
tapping out,2
tar,2
"Taraborrelli,",2
Tarawih prayers,2
targeted,2
tarmac,2
tarp or cloth laid on the ground,2
Tarquinius Superbus,2
Tarsā,2
tart,2
Tartu,2
task being performed,2
task lighting,2
taste (le goût),2
Tatars and other Turks,2
tathāgatagarbha,2
Tatmadaw,2
tattoos and scarification,2
"Tattvopaplavasimha (""The upsetting of all principles"")",2
Taungoo Dynasty,2
Tavistock,2
tawhid,2
tax evasion.,2
tax reductions,2
"tax reductions, fee waivers, and market exclusivity on that drug for a limited time (seven years), regardless of whether the drug is protected by patents",2
tax revenue,2
tax revenues collected by the samurai landowners were worth less and less over time.,2
tax support that a film can receive,2
taxes,2
taxes all imports,2
Tay Hohoff,2
Taylor Hicks,2
Taylor Swift,2
TAZARA,2
Tazzmission,2
TB-303,2
Tbilisi,2
TCD's Historical Club,2
"Teach Plus, which was founded by new teachers and advocates against seniority-based layoffs",2
teacher,2
teacher training,2
teachers,2
teaches a naturalistic deistic religion,2
teaching,2
teaching elders and ruling elders,2
"teaching, worship, and performing sacraments",2
teachings attributed to Gautama Buddha,2
team of engineers,2
Team USA,2
tear,2
technical,2
technical aid,2
technical and commercial,2
technical and economic,2
technical aspects of building design,2
technical colleges,2
technical details,2
technical subjects,2
technical writings,2
Technicolor,2
Technikons,2
Technion,2
Technion-Israel Institute of Technology,2
Techno and rave,2
technological,2
technological advancements,2
technological innovation,2
technology,2
technology industry,2
Techno-Scratch,2
tectonic,2
Tecumseh,2
"Ted Hoff, Federico Faggin, and Stanley Mazor",2
Ted Quinlan,2
Ted Sagar,2
Teddy Riner,2
teen timetable,2
Teens in Print,2
Tehran,2
Tehran Conference,2
Teklehaimanot and fellow Eritrean Merhawi Kudus,2
Tel Aviv,2
"Tel Aviv, Israel",2
telecommunications,2
telecommuting,2
telegraphic codes,2
tele-medical,2
telemedicine,2
telencephalon,2
"telencephalon (which will contain the cerebral cortex, basal ganglia, and related structures) and the diencephalon",2
teleost fishes,2
Telephone,2
telephone,2
telephone line,2
telephone lines,2
telephone voting,2
"telephone, e-mail communications, medical, financial, and other records",2
teleprinter encoding systems,2
telescope and microscope,2
Telescope Inc,2
teletext,2
Teletype Model 33 ASR,2
televised,2
television,2
television channels,2
television production companies,2
television reception,2
television set or a computer monitor,2
Television shows,2
television shows and films,2
Tell 'Em Why U Madd,2
Telomeres,2
Telugu,2
Temnospondyli,2
temperate,2
temperate grassland and forest,2
temperate oceanic,2
temperature,2
temperature and rainfall,2
temperature dependence,2
Temperature extremes,2
temperatures,2
Temperatures,2
Temperley,2
TEMPEST,2
temple healers,2
Temple Hill,2
temples,2
templum,2
temporal lobe epilepsy,2
temporal lobe epilepsy.,2
temporal logic,2
temporal masking,2
temporal spread,2
temporarily binding,2
temporarily fell to the French invasion in 1672 (the Disaster Year); where the French invasion was only stopped west of Utrecht,2
temporarily suspending their obligations to that party,2
temporary,2
temporary leases,2
temporary web cache of consumers,2
ten,2
Ten,2
"Ten City Byron Burke, Byron Stingily & Herb Lawson(from ""intensity"")",2
Ten Meritorious Deeds,2
ten nominations,2
ten schools,2
ten times,2
ten times as many bacterial cells,2
ten years later,2
"tended to focus more strongly on secular affairs, particularly science and technology, rather than matters of theology",2
Tengen,2
Tennessee,2
tennis court,2
Tenochtitlan,2
tens of millions,2
tens of thousands,2
tensions over territory in the Balkans.,2
tent city,2
tenth,2
tenth-busiest,2
tents,2
tents and generators,2
tenuous,2
Tenure of Office Act,2
Teochew,2
Teodor Llorente,2
Teodoro Vilardebó Matuliche,2
Teoloyucan,2
Tepehuan,2
terahertz time-domain spectroscopy,2
Terence,2
term of internal representation,2
terminal,2
Terminal C,2
terminated,2
terminating the treaty itself,2
Terminator 2: Judgment Day,2
Terminator Genisys,2
terminology,2
ternary alloy,2
terra nullius,2
terrestrial antenna,2
Terrestrial biodiversity,2
territorial boundaries,2
Territorial Clause of the U.S. Constitution,2
terror,2
Terror during the French Revolution,2
terrorism,2
terrorism and sabotage,2
terrorism was no longer considered a threat,2
terrorist acts,2
terrorist targets.,2
terrorists,2
Terry Emmert,2
Terry Neill,2
Terry Venables,2
Terry Virgo,2
Terry Wogan,2
Tertullian,2
Teruel Cathedral,2
Test,2
testes,2
testing of a new system of navigation signaling and inter-satellite links,2
testosterone,2
Tethys Sea,2
Tetraploid,2
tetraploid cotton,2
teudisca,2
Texas,2
Texas Commerce Tower,2
Texas Instruments,2
Texas Medical Center,2
Texas MP3 Technologies,2
Texas Southern University,2
Texcoco,2
text,2
text based web browser,2
"text in computers, communications equipment, and other devices that use text",2
text messaging,2
textbooks,2
textile production,2
textile products,2
textiles imports,2
text-messaging,2
Texts relating to the Old Testament,2
Théodore Géricault's,2
tha̍k-im,2
Thailand,2
Thailand and Indonesia,2
"Thailand, the Malay Archipelago, and the Andaman and Nicobar Islands.",2
"Thailand-based Nok Air and Business Airlines and Singapore-based Tiger Airline"".",2
thalamus and hypothalamus,2
"Thale cress, Arabidopsis thaliana",2
Thales,2
Thales of Miletus,2
thallium poisoning,2
thallium poisoning.,2
Thallus,2
Thamel,2
Thames,2
Thames fishermen,2
that at least two districts had to be redrawn because of gerrymandering,2
that biological measures should be developed and used.,2
that biology and environment factors play a complex role in forming it,2
that China formally requested the support of the international community,2
that defendant willfully infringed,2
that earthquake prediction was a global issue,2
that employed by Rwanda's Kangura newspaper and Radio Mille Collines during the run up to the 1994 genocide,2
that everyone is bisexual in the sense of feeling the same level of sexual attraction to both genders,2
that gene's function,2
that guesses based on face photos perform better than chance,2
that he was being investigated on suspicion of the crime of inciting subversion,2
that Iraqi President Saddam Hussein leave Iraq,2
that is crucial,2
that Islamic militarism in the east of the country was on the rise following the escape of 25 militants from a Tajik prison in August,2
that it is a false prophet,2
that many whites had multiracial ancestry.,2
that men and women are different in terms of sexual arousal patterns,2
that pesticides be degradable,2
"that she donated only £5 in aid to the Irish, and on the same day gave the same amount to Battersea Dogs Home",2
that she was being considered for a role in an £8 million Bollywood film,2
that state's domestic law,2
"that such malpractices be denounced and subject to sanctions and penalties under national legislation,",2
that the origin of dukkha can be known,2
that the positions espoused by NARTH are not supported by the science and create an environment in which prejudice and discrimination can flourish,2
that the prevalence of homosexuality is 10% for the whole population,2
that the prevalence of homosexuality is 10% for the whole population by averaging a 13% number for men and a 7% number for women,2
"that the sudden shift of a huge quantity of water into the region could have relaxed the tension between the two sides of the fault, allowing them to move apart, and could have increased the direct pressure on it, causing a violent rupture",2
that they cannot forget small details that otherwise would not be stored,2
that Tulisa introduced three film producers (actually Mahmood and two other Sun journalists) to a drug dealer and set up a £800 deal,2
that watershed events such as Andrew negatively impacted Florida's backbone industry of tourism severely,2
"that when people were provided with misleading information they tended to misremember, a phenomenon known as the misinformation effect.",2
"that when the individuals' behavior as well as their identity are analyzed, most people appeared to be at least somewhat bisexual",2
that which is innocent and harmless,2
Thatcherite policies,2
Thatcher's political opponents,2
That's Solent,2
"the ""bourgeois public sphere""",2
"the ""coalition of the willing""",2
"the ""collective wisdom"" of Europe",2
"The ""Core-to-Shore"" project",2
"The ""Dover House""",2
"the ""father of the ice-age concept""",2
"the ""First British Empire""",2
"the ""four-thousanders""",2
"the ""friendly derby""",2
"the ""godfathers"" of Detroit Techno",2
"the ""Great Game""",2
"the ""Inlet""",2
"the ""Kulluk"" incident",2
"the ""monopoly of truth and a God-given title to authority""",2
"the ""National Army""",2
"the ""Pusan Perimeter Breakout""",2
"The ""Radical Enlightenment""",2
"the ""rationalist"" Mutazilite philosophers",2
"the ""reading public""",2
"the ""Scramble for Africa""",2
"The ""Shell"" Transport and Trading Company",2
"the ""Shia""",2
"the ""Union"" or ""the North""",2
"the ""upper"" 128 characters for the Greek alphabet",2
"the ""War of Laws""",2
the [MPEG Layer-3] standard,2
The 100th meridian,2
The 110th Congress,2
the 11th and 12th,2
the 12th century,2
the 1490s,2
the 14th century,2
the 14th Dalai Lama,2
the 14th day,2
the 15th century,2
the 1640s,2
the 16th,2
the 16th century,2
the 1720s,2
the 1790s,2
the 17th century,2
The 1815 Congress of Vienna,2
the 1840s,2
the 1860s and 1870s,2
the 1870s,2
the 1880s,2
the 1890s,2
the 18th and 19th centuries,2
the 18th century,2
the 18th century in which reason was advocated as the primary source and legitimacy for authority.,2
The 1917 Code of Canon Law,2
the 1920s,2
the 1920s and 1930s,2
the 1930s,2
the 1930s and 1940s,2
the 1936 Soviet Constitution,2
the 1940s,2
the 1950s,2
the 1960s,2
the 1960s and 1970s,2
the 1965 Treaty on Basic Relations between Japan and the Republic of Korea,2
the 1968 archeological discovery,2
the 1970s,2
The 1973 oil embargo and 1979 energy crisis,2
the 1980s,2
the 1985 earthquake,2
the 1990s,2
the 19th century,2
the 1st Century,2
the 1st Division,2
the 2000 census for the first time allowed residents to check more than one ethno-racial identity and thereby identify as multiracial,2
the 2001 Authorization for Use of Military Force Against Terrorists,2
The 2005 Israeli Daylight Saving Law,2
the 2006 BET Awards,2
the 2006 World Bank Report,2
the 2008 World Music Awards,2
the 2010 revison of the UN World Population Prospects,2
the 2010s,2
the 2011 Glastonbury Festival,2
The 2012 by-elections were also the first time that international representatives were allowed to monitor the voting process in Myanmar,2
the 2012 federal budget,2
the 20th and 21st centuries,2
the 20th century,2
"the 21st century,",2
The 24 Hours of Daytona is one of the world's most prestigious endurance auto races,2
"The 250 MW Agua Caliente Solar Project, in the United States, and the 221 MW Charanka Solar Park in India",2
the 28 Fundamental Beliefs,2
the 2nd and 3rd centuries,2
"the 2nd Canadian Division, the 3rd Canadian Division, the 4th Canadian Division and the 5th Canadian Division",2
the 2nd century AD,2
the 32nd and the 33rd,2
the 33rd degree of the Ancient and Accepted Scottish Rite,2
The 3-4-5 right triangle,2
the 3rd most populous,2
"the 40:1 (""excellent image quality"") and the 10:1 (""acceptable image quality"") ratio",2
the '45 season,2
the 45th amendment,2
the 4th Division,2
the 5th Canadian Division,2
The 60th Indian Parachute Field Ambulance,2
The 6th Day,2
the 70s,2
the 7th century,2
the 7th district,2
the 8th district,2
the 9th or 10th centuries,2
the A20 gate,2
the Abbey of Saint-Denis,2
The abbot,2
The abbot and monks,2
the Abbot Suger,2
"the ABC protein, membrane fusion protein (MFP), and outer membrane protein (OMP)[specify]",2
The ability of an animal to regulate the internal environment of its body,2
the ability of nuclear forces to rapidly and accurately strike targets,2
the ability to detect magnetic fields,2
The ability to navigate,2
"the abolition of slavery, prison reforms, and woman suffrage",2
The abomasum,2
the abortive 1991 August coup,2
the absence of the others,2
The abundance of birds is notable with over 800 species,2
The abundant species can interbreed with the rare species,2
the Abuubakar-As-Saddique Mosque,2
the Abyssinian Emperor,2
"The accession of several new countries, the crisis in southern Europe and the sustained economic growth",2
the Achaemenid Behistun Inscription,2
the acoustic guitar,2
the Act of Abjuration,2
"the Act of Abjuration, essentially the declaration of independence of the United Provinces",2
the act of deciding a case becomes a limited form of lawmaking in itself,2
the action of mastication (chewing),2
The Action Plan 2010–2015 for Canada's Cyber Security Strategy,2
